id;Gender;Age;Driving_License;Region_Code;Previously_Insured;Vehicle_Age;Vehicle_Damage;Annual_Premium;Policy_Sales_Channel;Vintage
294371;Female;21;1;8.0;1;< 1 Year;Yes;45003;154.0;248
69106;Female;49;1;28.0;0;> 2 Years;Yes;67912;26.0;74
216766;Female;42;1;8.0;0;1-2 Year;Yes;45698;26.0;152
258141;Female;42;1;8.0;1;1-2 Year;No;45841;124.0;19
352283;Female;24;1;8.0;1;< 1 Year;No;56233;152.0;111
422288;Female;76;1;28.0;1;1-2 Year;No;33785;26.0;260
133859;Female;23;1;37.0;0;< 1 Year;Yes;27437;152.0;41
295457;Male;31;1;29.0;1;< 1 Year;No;23735;152.0;238
364626;Female;24;1;29.0;1;< 1 Year;No;34536;152.0;42
67514;Male;28;1;18.0;0;< 1 Year;Yes;34563;152.0;52
54287;Female;33;1;15.0;0;1-2 Year;Yes;28236;155.0;30
128750;Female;41;1;28.0;0;1-2 Year;Yes;72544;124.0;127
349998;Female;58;1;28.0;0;1-2 Year;Yes;32811;26.0;43
170470;Male;58;1;15.0;0;1-2 Year;Yes;32331;14.0;296
35023;Female;23;1;49.0;0;< 1 Year;Yes;20564;26.0;186
151787;Female;25;1;47.0;0;< 1 Year;Yes;36977;152.0;93
421147;Male;60;1;33.0;1;1-2 Year;No;52392;124.0;234
10143;Male;21;1;47.0;0;< 1 Year;Yes;29254;152.0;284
140407;Male;25;1;21.0;1;< 1 Year;No;43720;152.0;273
310783;Female;22;1;47.0;0;< 1 Year;Yes;29456;152.0;111
195786;Male;21;1;46.0;1;< 1 Year;No;27446;160.0;161
279645;Female;31;1;41.0;0;< 1 Year;Yes;28487;124.0;196
31872;Female;25;1;8.0;1;< 1 Year;No;34136;152.0;27
69157;Male;20;1;36.0;0;< 1 Year;No;28130;160.0;21
123465;Male;49;1;28.0;1;1-2 Year;No;43560;26.0;251
15057;Female;25;1;50.0;0;< 1 Year;Yes;36762;152.0;179
221403;Male;26;1;28.0;1;< 1 Year;Yes;48239;152.0;191
225873;Female;43;1;33.0;0;1-2 Year;Yes;31559;124.0;208
236811;Female;31;1;50.0;0;1-2 Year;No;39098;124.0;255
495894;Female;23;1;13.0;1;< 1 Year;No;34421;152.0;198
95905;Female;44;1;28.0;0;> 2 Years;Yes;40330;26.0;23
482359;Male;54;1;28.0;0;> 2 Years;Yes;40088;26.0;106
24705;Female;50;1;8.0;0;> 2 Years;Yes;46837;124.0;75
13775;Female;22;1;15.0;0;< 1 Year;Yes;26151;152.0;33
62191;Female;24;1;28.0;1;< 1 Year;No;38451;152.0;137
133970;Male;39;1;11.0;1;1-2 Year;No;33927;124.0;274
5667;Female;23;1;15.0;1;< 1 Year;No;36491;152.0;115
58689;Female;23;1;33.0;1;< 1 Year;No;38243;152.0;218
305232;Male;25;1;50.0;0;< 1 Year;No;24863;152.0;137
290225;Female;56;1;28.0;0;1-2 Year;Yes;38708;124.0;281
73789;Male;44;1;13.0;0;1-2 Year;Yes;29985;124.0;253
198969;Male;27;1;28.0;0;< 1 Year;Yes;66892;152.0;28
68458;Female;29;1;30.0;1;< 1 Year;No;34757;152.0;176
171315;Female;26;1;37.0;1;< 1 Year;No;26092;152.0;15
284945;Male;26;1;46.0;1;< 1 Year;No;24236;152.0;40
283655;Male;35;1;11.0;0;1-2 Year;Yes;25927;26.0;158
362221;Female;40;1;28.0;0;1-2 Year;No;41718;26.0;140
138524;Male;44;1;28.0;0;1-2 Year;Yes;37261;124.0;188
117680;Female;56;1;28.0;0;> 2 Years;Yes;27237;124.0;241
157357;Male;24;1;36.0;1;< 1 Year;No;22477;152.0;152
394940;Female;49;1;28.0;0;1-2 Year;Yes;30921;26.0;29
187849;Male;60;1;28.0;0;1-2 Year;Yes;33406;26.0;257
30549;Female;53;1;28.0;0;> 2 Years;Yes;56277;26.0;159
249848;Male;59;1;6.0;0;1-2 Year;No;35093;124.0;94
36114;Female;21;1;2.0;0;< 1 Year;Yes;60041;152.0;106
452548;Male;37;1;28.0;1;1-2 Year;No;38262;152.0;280
72062;Male;33;1;30.0;1;< 1 Year;No;26882;152.0;183
95873;Female;40;1;28.0;0;1-2 Year;Yes;47232;124.0;114
43968;Male;48;1;28.0;1;1-2 Year;No;48049;26.0;26
139960;Male;21;1;12.0;1;< 1 Year;No;46768;160.0;115
359637;Male;22;1;27.0;0;< 1 Year;Yes;30314;152.0;151
266109;Female;25;1;18.0;1;< 1 Year;No;28188;152.0;171
173210;Female;27;1;11.0;1;< 1 Year;No;30946;152.0;261
452061;Male;41;1;28.0;0;1-2 Year;Yes;28285;124.0;34
233295;Female;40;1;28.0;0;1-2 Year;Yes;43740;124.0;171
357645;Female;45;1;28.0;1;1-2 Year;No;35776;26.0;161
457674;Male;28;1;28.0;0;> 2 Years;Yes;55920;26.0;143
9415;Female;28;1;8.0;1;< 1 Year;No;47887;152.0;228
182797;Male;23;1;36.0;0;< 1 Year;Yes;42386;152.0;12
504818;Male;25;1;33.0;1;< 1 Year;No;28350;152.0;74
197281;Female;53;1;18.0;0;1-2 Year;Yes;41282;26.0;87
87854;Female;28;1;28.0;0;< 1 Year;Yes;42658;163.0;250
29619;Female;26;1;28.0;1;< 1 Year;No;29049;152.0;20
186184;Female;39;1;28.0;0;> 2 Years;Yes;56926;26.0;146
244131;Female;21;1;45.0;1;< 1 Year;No;29694;160.0;270
39060;Male;22;1;15.0;1;< 1 Year;No;24299;152.0;46
303770;Male;27;1;33.0;0;< 1 Year;Yes;31782;152.0;281
152117;Female;27;1;50.0;0;< 1 Year;Yes;30163;160.0;91
97170;Male;44;1;23.0;0;1-2 Year;Yes;30733;26.0;123
13553;Female;37;1;9.0;1;1-2 Year;No;25611;124.0;90
498779;Male;27;1;8.0;1;< 1 Year;No;41262;152.0;118
205068;Male;34;1;28.0;0;1-2 Year;Yes;32741;156.0;126
360646;Male;52;1;28.0;0;1-2 Year;Yes;32765;26.0;257
327840;Female;40;1;21.0;0;1-2 Year;Yes;22364;124.0;208
331139;Female;23;1;8.0;0;< 1 Year;Yes;29959;160.0;56
140368;Female;50;1;41.0;0;1-2 Year;Yes;32232;26.0;20
268836;Male;44;1;41.0;0;1-2 Year;Yes;28427;26.0;170
273444;Male;41;1;29.0;1;1-2 Year;No;39715;157.0;242
480764;Male;49;1;46.0;0;1-2 Year;Yes;24214;26.0;168
229778;Male;24;1;29.0;1;< 1 Year;No;33281;152.0;54
353782;Male;23;1;8.0;1;< 1 Year;No;33236;26.0;57
284285;Male;45;1;46.0;1;1-2 Year;No;32485;60.0;23
138185;Female;35;1;33.0;0;1-2 Year;Yes;29034;152.0;158
86594;Female;23;1;25.0;0;< 1 Year;Yes;26874;152.0;279
83583;Female;28;1;38.0;1;< 1 Year;No;24317;124.0;82
366924;Male;24;1;3.0;1;< 1 Year;No;25671;152.0;190
274508;Male;24;1;29.0;1;< 1 Year;No;33116;152.0;226
356701;Female;46;1;2.0;1;1-2 Year;No;31216;124.0;251
226517;Female;32;1;50.0;1;< 1 Year;No;34230;152.0;211
173364;Male;49;1;50.0;1;1-2 Year;No;19648;124.0;210
362467;Female;72;1;37.0;1;1-2 Year;No;41900;117.0;134
283910;Male;42;1;46.0;0;1-2 Year;Yes;36090;124.0;125
343126;Male;65;1;8.0;0;1-2 Year;No;41015;7.0;75
501347;Female;41;1;46.0;0;1-2 Year;Yes;33505;124.0;93
459701;Female;40;1;28.0;0;1-2 Year;Yes;51384;26.0;11
333955;Male;55;1;28.0;0;1-2 Year;Yes;44775;26.0;26
193781;Male;48;1;28.0;0;1-2 Year;Yes;29668;124.0;213
27389;Female;25;1;41.0;1;< 1 Year;No;26820;152.0;91
245907;Female;24;1;12.0;0;< 1 Year;No;28978;152.0;58
260126;Female;64;1;17.0;0;1-2 Year;No;40519;26.0;129
279156;Male;38;1;33.0;1;1-2 Year;No;30268;152.0;241
104603;Female;47;1;28.0;0;1-2 Year;Yes;40829;124.0;209
74306;Female;23;1;37.0;1;< 1 Year;No;30693;152.0;256
338481;Male;69;1;29.0;1;1-2 Year;No;38546;26.0;296
308606;Female;23;1;21.0;0;< 1 Year;Yes;28505;152.0;146
460382;Female;24;1;41.0;1;< 1 Year;No;22601;152.0;131
445243;Female;26;1;28.0;0;< 1 Year;Yes;25342;26.0;276
122921;Female;38;1;47.0;1;1-2 Year;Yes;22154;124.0;42
223361;Female;65;1;41.0;1;1-2 Year;No;29670;29.0;143
367164;Male;60;1;28.0;0;> 2 Years;Yes;44838;124.0;232
400299;Male;28;1;21.0;1;< 1 Year;No;26603;152.0;193
254850;Female;52;1;28.0;0;1-2 Year;Yes;61884;26.0;151
243733;Male;38;1;15.0;1;1-2 Year;No;42945;124.0;200
29695;Male;64;1;41.0;1;1-2 Year;No;50149;124.0;82
183974;Male;23;1;47.0;0;< 1 Year;No;34306;163.0;246
267489;Female;61;1;28.0;0;1-2 Year;Yes;23905;13.0;233
137711;Male;22;1;21.0;0;< 1 Year;Yes;28021;152.0;271
298076;Male;21;1;8.0;0;< 1 Year;Yes;42789;160.0;284
102844;Male;56;1;28.0;0;1-2 Year;Yes;38524;122.0;197
1301;Male;59;1;29.0;0;1-2 Year;Yes;33708;26.0;205
404311;Female;45;1;28.0;0;1-2 Year;Yes;36551;47.0;180
254084;Male;49;1;28.0;1;1-2 Year;No;31453;124.0;167
228206;Male;23;1;15.0;1;< 1 Year;No;28327;152.0;209
286565;Male;67;1;28.0;0;1-2 Year;No;44326;26.0;151
22055;Male;46;1;15.0;0;1-2 Year;Yes;27899;124.0;44
112344;Male;23;1;41.0;1;1-2 Year;No;35714;124.0;99
177937;Male;27;1;28.0;1;< 1 Year;No;27033;152.0;287
393704;Female;21;1;46.0;1;< 1 Year;No;31425;152.0;263
263938;Female;23;1;8.0;1;< 1 Year;No;24166;152.0;134
317845;Female;28;1;15.0;0;< 1 Year;No;29810;152.0;69
384197;Male;24;1;29.0;1;< 1 Year;No;39460;152.0;121
43634;Male;67;1;28.0;0;1-2 Year;Yes;40417;26.0;244
283401;Female;25;1;19.0;1;< 1 Year;No;39739;152.0;251
291239;Male;47;1;28.0;0;1-2 Year;Yes;35863;26.0;49
118109;Female;36;1;8.0;1;1-2 Year;No;48098;124.0;298
234032;Male;53;1;4.0;1;1-2 Year;Yes;37053;26.0;123
243244;Female;41;1;41.0;0;1-2 Year;No;28978;12.0;288
212953;Female;23;1;9.0;0;< 1 Year;Yes;32922;152.0;283
66249;Male;24;1;41.0;1;< 1 Year;No;44055;152.0;263
30162;Female;26;1;33.0;1;< 1 Year;No;36682;152.0;74
71222;Male;58;1;28.0;0;1-2 Year;Yes;52808;13.0;48
263463;Male;53;1;28.0;0;1-2 Year;Yes;38575;163.0;45
415700;Female;23;1;26.0;1;< 1 Year;No;37761;152.0;12
204955;Male;50;1;8.0;0;1-2 Year;Yes;45920;156.0;251
373608;Female;21;1;15.0;0;< 1 Year;Yes;19112;152.0;88
38643;Male;20;1;2.0;1;< 1 Year;Yes;29838;160.0;109
263201;Male;25;1;45.0;0;< 1 Year;Yes;27256;152.0;51
286934;Female;23;1;29.0;1;< 1 Year;No;30205;152.0;83
37099;Male;32;1;15.0;1;1-2 Year;No;29302;154.0;288
76080;Female;42;1;28.0;0;1-2 Year;Yes;41043;124.0;123
169415;Male;20;1;32.0;1;< 1 Year;No;25091;160.0;141
127426;Male;22;1;30.0;1;< 1 Year;No;24559;152.0;74
27045;Male;59;1;17.0;1;1-2 Year;Yes;33476;26.0;199
168302;Male;25;1;36.0;1;< 1 Year;No;44156;151.0;247
28804;Female;50;1;28.0;0;> 2 Years;Yes;47655;26.0;267
323032;Male;24;1;35.0;1;< 1 Year;No;27471;152.0;140
303238;Female;27;1;21.0;1;< 1 Year;No;47262;152.0;116
62528;Female;23;1;30.0;1;< 1 Year;No;28869;152.0;71
223799;Female;22;1;8.0;1;< 1 Year;No;26731;152.0;230
195858;Female;54;1;11.0;1;1-2 Year;No;26837;124.0;71
190862;Female;25;1;6.0;1;< 1 Year;No;28861;152.0;17
27497;Female;22;1;6.0;1;< 1 Year;No;28897;152.0;258
7688;Male;24;1;8.0;1;< 1 Year;No;34522;152.0;111
260761;Male;25;1;28.0;0;< 1 Year;Yes;40431;152.0;289
277516;Male;39;1;11.0;0;1-2 Year;Yes;38181;124.0;96
65124;Male;22;1;6.0;1;< 1 Year;No;21922;152.0;60
314847;Male;41;1;28.0;0;1-2 Year;Yes;49734;26.0;107
265091;Female;27;1;41.0;1;< 1 Year;No;27050;152.0;160
164058;Female;65;1;28.0;0;> 2 Years;Yes;31229;61.0;210
301779;Male;43;1;28.0;0;1-2 Year;Yes;47429;124.0;41
352128;Male;49;1;28.0;0;1-2 Year;Yes;40166;124.0;23
141483;Female;35;1;28.0;0;> 2 Years;Yes;49324;26.0;249
68436;Male;44;1;28.0;0;1-2 Year;Yes;64068;124.0;191
30114;Female;24;1;28.0;1;< 1 Year;No;30169;152.0;147
213652;Male;44;1;15.0;1;1-2 Year;Yes;44161;30.0;291
201520;Female;20;1;3.0;1;< 1 Year;No;32001;160.0;268
276441;Male;21;1;8.0;0;< 1 Year;Yes;29701;160.0;165
307232;Male;34;1;28.0;1;1-2 Year;No;27758;124.0;53
182781;Female;22;1;8.0;0;< 1 Year;Yes;47566;152.0;203
127969;Female;24;1;11.0;1;< 1 Year;No;27661;152.0;34
13287;Female;20;1;50.0;1;< 1 Year;No;40441;160.0;141
118260;Male;49;1;28.0;0;1-2 Year;Yes;52336;26.0;180
273981;Female;41;1;28.0;0;1-2 Year;Yes;32259;4.0;240
212140;Male;51;1;8.0;0;1-2 Year;Yes;36004;124.0;291
314079;Male;48;1;45.0;0;1-2 Year;Yes;19672;124.0;243
391026;Female;22;1;13.0;1;< 1 Year;No;29270;152.0;207
339196;Male;25;1;28.0;1;< 1 Year;No;48601;152.0;232
229090;Male;31;1;6.0;1;< 1 Year;No;23822;152.0;239
135596;Female;23;1;36.0;1;< 1 Year;No;30664;160.0;69
467366;Male;53;1;50.0;1;1-2 Year;No;37804;26.0;38
343560;Male;24;1;30.0;1;< 1 Year;No;33017;152.0;167
453340;Female;70;1;46.0;1;1-2 Year;No;42082;11.0;148
60868;Female;25;1;46.0;1;1-2 Year;No;34010;11.0;158
237821;Male;61;1;28.0;0;> 2 Years;Yes;42688;122.0;214
287543;Male;30;1;11.0;1;< 1 Year;No;50701;152.0;58
70184;Female;45;1;46.0;0;> 2 Years;Yes;28004;124.0;299
372821;Male;47;1;28.0;1;1-2 Year;No;51152;26.0;223
257268;Female;21;1;11.0;0;< 1 Year;Yes;37241;152.0;57
344400;Female;22;1;8.0;1;< 1 Year;No;24054;160.0;132
112677;Male;48;1;8.0;0;1-2 Year;Yes;41147;124.0;150
379069;Male;25;1;29.0;1;< 1 Year;No;35116;152.0;15
189182;Female;40;1;28.0;0;1-2 Year;Yes;46121;124.0;149
36037;Female;43;1;28.0;0;1-2 Year;Yes;42645;26.0;32
341151;Female;64;1;28.0;0;> 2 Years;Yes;39218;26.0;118
225041;Male;25;1;47.0;0;< 1 Year;No;43495;152.0;121
466729;Male;59;1;28.0;1;1-2 Year;No;38870;124.0;279
95985;Female;22;1;41.0;1;< 1 Year;No;29842;152.0;201
337601;Female;23;1;2.0;1;< 1 Year;No;33873;152.0;208
214693;Female;23;1;41.0;1;< 1 Year;No;29242;151.0;243
118291;Male;68;1;28.0;1;1-2 Year;Yes;47486;122.0;39
461120;Female;26;1;28.0;1;< 1 Year;No;44347;152.0;134
325373;Male;27;1;11.0;1;< 1 Year;No;30215;152.0;170
235962;Female;65;1;28.0;1;1-2 Year;Yes;49109;25.0;162
28995;Female;24;1;41.0;1;< 1 Year;No;35505;152.0;181
206121;Female;23;1;15.0;1;< 1 Year;Yes;32803;152.0;186
266242;Female;33;1;28.0;0;< 1 Year;Yes;44138;26.0;174
390349;Female;23;1;50.0;1;< 1 Year;No;21999;152.0;134
11724;Male;61;1;41.0;0;> 2 Years;Yes;34085;124.0;261
304648;Female;50;1;41.0;1;1-2 Year;No;48154;26.0;122
28314;Male;64;1;28.0;0;1-2 Year;No;46024;124.0;269
317019;Male;54;1;28.0;0;1-2 Year;Yes;33317;124.0;80
419665;Male;52;1;46.0;0;1-2 Year;Yes;26243;26.0;222
348521;Female;45;1;28.0;1;1-2 Year;No;39165;26.0;166
291622;Male;49;1;14.0;1;1-2 Year;No;32495;26.0;117
130144;Female;42;1;21.0;0;1-2 Year;Yes;25981;154.0;16
312130;Male;40;1;36.0;0;1-2 Year;Yes;32072;124.0;282
184004;Male;51;1;19.0;0;> 2 Years;Yes;37189;26.0;202
194820;Female;23;1;28.0;1;< 1 Year;Yes;30988;152.0;83
176331;Male;36;1;50.0;0;1-2 Year;Yes;32356;8.0;287
76174;Female;40;1;46.0;0;1-2 Year;No;32512;124.0;278
281757;Female;34;1;41.0;1;1-2 Year;No;37628;124.0;295
348717;Female;49;1;28.0;0;1-2 Year;Yes;38527;26.0;108
142553;Male;34;1;8.0;1;1-2 Year;No;23462;152.0;235
476336;Female;34;1;46.0;0;1-2 Year;Yes;35791;124.0;267
475015;Male;35;1;50.0;0;1-2 Year;Yes;20241;26.0;55
296783;Male;57;1;47.0;0;1-2 Year;Yes;34730;152.0;64
298763;Male;60;1;28.0;1;1-2 Year;No;48876;122.0;250
54017;Female;23;1;29.0;1;< 1 Year;No;38975;152.0;16
343507;Male;50;1;18.0;0;1-2 Year;Yes;33002;124.0;203
11091;Female;49;1;28.0;0;1-2 Year;Yes;50231;26.0;217
188520;Female;27;1;30.0;1;< 1 Year;No;29346;152.0;155
20898;Male;45;1;28.0;0;1-2 Year;Yes;42132;122.0;297
346399;Female;64;1;4.0;1;1-2 Year;No;23278;124.0;196
162368;Male;38;1;28.0;1;1-2 Year;No;53387;31.0;43
305916;Female;24;1;35.0;1;< 1 Year;No;38190;152.0;96
123832;Male;23;1;14.0;1;< 1 Year;No;31486;152.0;85
120043;Female;23;1;36.0;1;< 1 Year;No;34462;152.0;273
287951;Female;22;1;17.0;1;< 1 Year;No;42032;152.0;152
228894;Female;25;1;37.0;1;< 1 Year;No;20008;152.0;272
314170;Male;28;1;50.0;1;< 1 Year;No;33874;152.0;126
294228;Male;65;1;19.0;1;1-2 Year;No;28004;26.0;144
411426;Male;21;1;49.0;1;< 1 Year;No;34318;152.0;138
160485;Female;26;1;22.0;1;< 1 Year;No;36483;152.0;67
75804;Male;38;1;18.0;0;1-2 Year;Yes;36570;26.0;105
344404;Female;34;1;28.0;0;1-2 Year;Yes;48507;156.0;295
288773;Male;26;1;40.0;0;< 1 Year;Yes;38167;152.0;134
107054;Male;60;1;14.0;0;1-2 Year;No;32457;26.0;282
354413;Male;58;1;46.0;1;1-2 Year;No;32250;124.0;292
2617;Female;21;1;15.0;0;< 1 Year;Yes;23219;152.0;109
123533;Female;25;1;6.0;1;< 1 Year;No;22999;152.0;193
255586;Female;37;1;28.0;0;1-2 Year;No;36749;24.0;68
182170;Male;52;1;28.0;1;1-2 Year;Yes;52449;26.0;115
140746;Female;37;1;28.0;0;1-2 Year;Yes;35066;26.0;153
131877;Female;74;1;33.0;0;> 2 Years;Yes;39963;124.0;260
75014;Male;55;1;28.0;0;1-2 Year;Yes;24773;26.0;146
125495;Male;44;1;8.0;1;1-2 Year;No;35722;124.0;104
459109;Female;44;1;28.0;1;1-2 Year;No;27935;124.0;128
285463;Male;26;1;8.0;1;< 1 Year;No;59478;152.0;288
43847;Female;48;1;36.0;1;1-2 Year;No;32340;26.0;296
342949;Male;46;1;28.0;1;1-2 Year;No;43458;26.0;112
218201;Male;25;1;29.0;0;< 1 Year;Yes;19208;26.0;281
284224;Female;47;1;28.0;1;1-2 Year;No;40087;124.0;264
308915;Male;22;1;35.0;1;< 1 Year;No;26019;152.0;71
361177;Male;24;1;47.0;1;< 1 Year;No;27455;152.0;287
121465;Female;41;1;37.0;1;1-2 Year;No;25839;152.0;210
403068;Male;24;1;52.0;1;< 1 Year;No;37724;152.0;264
7975;Male;21;1;32.0;0;< 1 Year;Yes;27664;160.0;214
55630;Female;80;0;28.0;0;1-2 Year;Yes;44970;26.0;40
291281;Female;27;1;26.0;1;< 1 Year;No;23762;152.0;57
42776;Male;65;1;14.0;0;1-2 Year;Yes;30931;124.0;161
269307;Male;58;1;26.0;0;1-2 Year;Yes;39066;120.0;236
217636;Male;22;1;30.0;0;< 1 Year;No;25248;152.0;131
63518;Male;37;1;9.0;1;1-2 Year;No;35835;152.0;224
253395;Female;34;1;34.0;0;< 1 Year;Yes;32050;26.0;89
87669;Male;27;1;33.0;1;< 1 Year;No;24040;152.0;284
144593;Female;64;1;28.0;1;1-2 Year;No;41792;124.0;156
62857;Male;44;1;41.0;0;1-2 Year;Yes;38414;124.0;212
352250;Male;27;1;15.0;1;< 1 Year;Yes;28356;152.0;17
166124;Male;29;1;28.0;0;1-2 Year;Yes;33165;26.0;75
252144;Male;46;1;28.0;0;1-2 Year;Yes;36651;26.0;118
179877;Male;55;1;28.0;0;> 2 Years;Yes;27875;26.0;285
216952;Male;53;1;28.0;1;1-2 Year;No;35731;124.0;246
352222;Male;53;1;46.0;0;1-2 Year;Yes;39098;26.0;195
446670;Female;28;1;21.0;1;< 1 Year;No;21073;152.0;83
272700;Female;26;1;29.0;1;< 1 Year;No;21141;152.0;216
370279;Female;46;1;28.0;0;1-2 Year;Yes;39765;26.0;268
481865;Male;44;1;33.0;0;1-2 Year;Yes;31504;124.0;70
315562;Male;48;1;28.0;1;1-2 Year;No;31509;26.0;59
11086;Male;24;1;37.0;1;< 1 Year;No;24899;152.0;133
231518;Male;41;1;15.0;1;1-2 Year;No;44127;26.0;250
31177;Female;38;1;2.0;1;1-2 Year;Yes;31223;23.0;161
249570;Female;41;1;28.0;0;1-2 Year;Yes;31621;26.0;114
255739;Female;24;1;32.0;1;< 1 Year;No;28460;152.0;205
150472;Female;66;1;17.0;0;1-2 Year;Yes;32700;154.0;67
291342;Male;31;1;8.0;0;< 1 Year;No;51710;152.0;99
233407;Male;45;1;45.0;1;1-2 Year;No;27784;124.0;75
279093;Male;36;1;36.0;0;1-2 Year;Yes;56109;26.0;34
183695;Female;40;1;28.0;0;1-2 Year;Yes;28738;26.0;57
479832;Male;43;1;46.0;0;1-2 Year;Yes;25893;26.0;67
192827;Male;44;1;35.0;0;1-2 Year;Yes;36153;26.0;161
460064;Female;21;1;8.0;1;< 1 Year;No;44951;160.0;261
230370;Male;21;1;46.0;1;< 1 Year;No;40401;160.0;258
460516;Male;22;1;46.0;1;< 1 Year;No;34860;152.0;258
455315;Female;34;1;2.0;0;1-2 Year;Yes;28439;157.0;261
107555;Male;56;1;28.0;0;1-2 Year;Yes;38011;26.0;247
379960;Female;66;1;28.0;0;1-2 Year;Yes;36921;26.0;238
27056;Male;41;1;8.0;0;1-2 Year;Yes;47813;124.0;207
226373;Male;47;1;28.0;0;1-2 Year;Yes;56116;26.0;39
47770;Male;46;1;8.0;0;1-2 Year;Yes;56123;124.0;299
145849;Male;68;1;3.0;0;1-2 Year;Yes;19452;26.0;11
52818;Male;56;1;28.0;1;1-2 Year;Yes;34272;26.0;245
258939;Female;24;1;36.0;1;< 1 Year;No;32394;151.0;157
167960;Female;38;1;36.0;1;1-2 Year;No;37972;124.0;144
224504;Male;41;1;28.0;0;1-2 Year;Yes;25279;124.0;226
137579;Female;56;1;28.0;1;1-2 Year;No;57881;29.0;139
6458;Male;20;1;46.0;1;< 1 Year;No;41695;160.0;159
485901;Female;25;1;8.0;1;< 1 Year;No;39531;152.0;11
271106;Male;23;1;28.0;0;< 1 Year;Yes;33827;152.0;261
57601;Female;21;1;46.0;1;< 1 Year;No;32619;160.0;149
363808;Female;48;1;28.0;0;> 2 Years;Yes;28933;26.0;105
78350;Male;38;1;43.0;1;1-2 Year;Yes;28360;124.0;142
41302;Male;56;1;29.0;0;1-2 Year;Yes;43861;122.0;204
196957;Male;59;1;28.0;1;1-2 Year;No;51250;124.0;46
382653;Male;42;1;28.0;0;1-2 Year;Yes;37639;26.0;104
140412;Male;52;1;14.0;1;1-2 Year;No;28823;124.0;51
328649;Female;49;1;28.0;0;> 2 Years;Yes;49293;26.0;246
74427;Female;54;1;30.0;1;1-2 Year;No;24689;152.0;237
184736;Female;25;1;3.0;0;< 1 Year;Yes;21068;152.0;168
291280;Male;22;1;32.0;1;< 1 Year;No;38875;160.0;149
233673;Male;58;1;28.0;0;1-2 Year;Yes;42243;26.0;54
4703;Male;66;1;28.0;0;1-2 Year;Yes;41196;124.0;91
173235;Female;22;1;36.0;0;< 1 Year;Yes;28153;152.0;47
18254;Male;44;1;3.0;0;> 2 Years;Yes;33978;124.0;222
12428;Male;24;1;28.0;1;< 1 Year;No;37871;152.0;204
88524;Female;25;1;41.0;1;< 1 Year;No;47380;152.0;204
47461;Male;53;1;28.0;1;1-2 Year;No;48043;26.0;246
461826;Female;24;1;14.0;1;< 1 Year;No;38132;152.0;253
198529;Male;27;1;28.0;1;< 1 Year;No;29873;152.0;92
162413;Female;47;1;28.0;0;1-2 Year;Yes;23778;26.0;136
363702;Male;46;1;28.0;0;1-2 Year;No;36409;124.0;12
492512;Female;24;1;8.0;1;< 1 Year;No;34166;152.0;169
167710;Male;65;1;29.0;1;1-2 Year;No;40437;26.0;131
374307;Male;54;1;41.0;1;1-2 Year;No;42600;122.0;189
365924;Male;31;1;23.0;0;1-2 Year;Yes;25257;156.0;134
315706;Male;31;1;28.0;0;< 1 Year;Yes;47750;152.0;292
5309;Female;21;1;46.0;1;< 1 Year;No;27500;152.0;286
76057;Male;47;1;28.0;0;1-2 Year;Yes;37961;156.0;228
354730;Male;74;1;28.0;0;1-2 Year;Yes;46812;124.0;26
115497;Female;38;1;28.0;1;1-2 Year;No;43849;26.0;184
10919;Female;49;1;28.0;0;1-2 Year;Yes;45846;124.0;219
378464;Male;28;1;44.0;0;< 1 Year;Yes;26516;152.0;53
109628;Female;36;1;8.0;0;1-2 Year;Yes;32828;26.0;213
46730;Female;30;1;37.0;0;< 1 Year;Yes;34551;152.0;254
229487;Female;36;1;28.0;0;1-2 Year;Yes;36391;124.0;133
327449;Female;24;1;28.0;1;< 1 Year;No;30914;152.0;246
48412;Male;53;1;28.0;0;1-2 Year;Yes;37821;26.0;244
245163;Male;42;1;28.0;0;1-2 Year;Yes;37903;13.0;262
413419;Female;26;1;36.0;1;< 1 Year;No;37579;152.0;180
273736;Female;24;1;15.0;1;< 1 Year;Yes;44063;152.0;177
27780;Male;57;1;41.0;1;1-2 Year;No;38751;26.0;218
97940;Female;50;1;28.0;0;1-2 Year;No;33483;124.0;198
237166;Female;24;1;30.0;1;< 1 Year;No;23395;152.0;106
397572;Male;46;1;28.0;0;1-2 Year;Yes;51249;124.0;26
156498;Male;46;1;28.0;1;1-2 Year;No;26466;26.0;85
199810;Male;66;1;2.0;1;1-2 Year;No;38924;122.0;10
82410;Female;54;1;33.0;0;1-2 Year;Yes;33212;26.0;271
497823;Male;27;1;12.0;1;< 1 Year;No;28003;152.0;287
164708;Female;28;1;23.0;1;< 1 Year;No;26108;152.0;57
175530;Female;60;1;8.0;1;1-2 Year;No;36341;124.0;118
493684;Male;22;1;46.0;1;< 1 Year;No;38012;152.0;218
135152;Female;42;1;28.0;0;1-2 Year;Yes;30290;26.0;108
377989;Male;25;1;3.0;1;< 1 Year;No;39309;152.0;56
207719;Male;40;1;28.0;0;1-2 Year;Yes;26095;124.0;250
277293;Female;52;1;28.0;1;1-2 Year;No;27019;26.0;248
246486;Male;25;1;30.0;1;< 1 Year;No;25945;152.0;156
66201;Female;58;1;3.0;1;1-2 Year;No;34713;26.0;16
94403;Male;26;1;7.0;1;< 1 Year;No;31291;152.0;127
353563;Female;23;1;14.0;1;< 1 Year;No;19585;151.0;43
